Dear John,2010,Lasse Hallstrom,Channing Tatum,Henry Thomas,Scott Porter,80014842,25000000,6.3
The Losers,2010,Sylvain White,Chris Evans,Jason Patric,Oscar Jaenada,23527955,25000000,6.4
Don't Be Afraid of the Dark,2010,Troy Nixey,Bailee Madison,Alan Dale,Jack Thompson,24042490,25000000,5.6
My Soul to Take,2010,Wes Craven,Frank Grillo,Emily Meade,Zena Grey,14637490,25000000,4.8
The Conspirator,2010,Robert Redford,Robin Wright,Tom Wilkinson,Stephen Root,11538204,25000000,7
Love Ranch,2010,Taylor Hackford,Scout Taylor-Compton,Bai Ling,Gil Birmingham,134904,25000000,5.7
Piranha 3D,2010,Alexandre Aja,Adam Scott,Kelly Brook,Jessica Szohr,25003072,24000000,5.5
Faster,2010,George Tillman Jr.,Dwayne Johnson,Tom Berenger,Mike Epps,23225911,24000000,6.5
Stone,2010,John Curran,Robert De Niro,Milla Jovovich,Frances Conroy,1796024,22000000,5.4
For Colored Girls,2010,Tyler Perry,Omari Hardwick,Loretta Devine,Kimberly Elise,37721949,,6
Jackass 3D,2010,Jeff Tremaine,Bam Margera,Steve-O,Chris Pontius,117224271,20000000,7.1
The Last Song,2010,Julie Anne Robinson,Kelly Preston,Bobby Coleman,Melissa Ordway,62933793,20000000,5.8
Why Did I Get Married Too?,2010,Tyler Perry,Michael Jai White,Cicely Tyson,Tasha Smith,60072596,20000000,4.4
The American,2010,Anton Corbijn,Violante Placido,Thekla Reuten,Filippo Timi,35596227,20000000,6.3
Vampires Suck,2010,Jason Friedberg,Diedrich Bader,Dave Foley,Anneliese van der Pol,36658108,20000000,3.5
The Debt,2010,John Madden,Tom Wilkinson,Jesper Christensen,Romi Aboulafia,31146570,20000000,6.9
You Again,2010,Andy Fickman,Jamie Lee Curtis,James Wolk,Christine Lakin,25677801,20000000,5.8
She's Out of My League,2010,Jim Field Smith,Mike Vogel,Kim Shaw,Geoff Stults,31584722,20000000,6.4
Alpha and Omega,2010,Anthony Bell,Kevin Sussman,Larry Miller,Christine Lakin,25077977,20000000,5.3
All Good Things,2010,Andrew Jarecki,Ryan Gosling,Kirsten Dunst,Frank Langella,578382,,6.3
Dylan Dog: Dead of Night,2010,Kevin Munroe,Marco St. John,Laura Spencer,Anita Briem,1183354,20000000,5.1
The Tempest,2010,Julie Taymor,Djimon Hounsou,Reeve Carney,Tom Conti,263365,20000000,5.4
The Switch,2010,Josh Gordon,Caroline Dhavernas,Scott Elrod,Kelli Barrett,27758465,19000000,6.1
The Crazies,2010,Breck Eisner,Radha Mitchell,Glenn Morshower,John Aylward,39103378,20000000,6.5
Leap Year,2010,Anand Tucker,Adam Scott,Kaitlin Olson,Dominique McElligott,12561,19000000,6.4
127 Hours,2010,Danny Boyle,James Franco,Treat Williams,Kate Burton,18329466,18000000,7.6
Lottery Ticket,2010,Erik White,Brandon T. Jackson,Loretta Devine,Shad Moss,24708699,,4.9
Remember Me,2010,Allen Coulter,Robert Pattinson,Lena Olin,Ruby Jerins,19057024,16000000,7.2
Diary of a Wimpy Kid,2010,Thor Freudenthal,Chloe Grace Moretz,Zachary Gordon,Rachael Harris,64001297,15000000,6.2
Ramona and Beezus,2010,Elizabeth Allen Rosenbaum,Sierra McCormick,Hutch Dano,Jason Spevack,26161406,15000000,6.7
You Will Meet a Tall Dark Stranger,2010,Woody Allen,Anthony Hopkins,Naomi Watts,Ewen Bremner,3247816,22000000,6.3
Our Family Wedding,2010,Rick Famuyiwa,America Ferrera,Lance Gross,Lupe Ontiveros,20246959,14000000,4.9
Flipped,2010,Rob Reiner,Madeline Carroll,Rebecca De Mornay,Aidan Quinn,1752214,14000000,7.7
Black Swan,2010,Darren Aronofsky,Natalie Portman,Mila Kunis,Mark Margolis,106952327,13000000,8
The Killer Inside Me,2010,Michael Winterbottom,Liam Aiken,Ned Beatty,Jay R. Ferguson,214966,13000000,6.1
Machete,2010,Ethan Maniquis,Robert De Niro,Don Johnson,Cheech Marin,26589953,10500000,6.7
Just Wright,2010,Sanaa Hamri,Common,Laz Alonso,Mehcad Brooks,21520719,,5.8
The Fighter,2010,David O. Russell,Christian Bale,Jack McGee,Melissa McMeekin,93571803,25000000,7.9
Devil,2010,John Erick Dowdle,Bojana Novakovic,Bokeem Woodbine,Geoffrey Arend,33583175,10000000,6.3
Skyline,2010,Colin Strause,David Zayas,Donald Faison,Brittany Daniel,21371425,10000000,4.4
MacGruber,2010,Jorma Taccone,Jasper Cole,Will Forte,Powers Boothe,8460995,10000000,5.5
Blood Done Sign My Name,2010,Jeb Stuart,Ricky Schroder,Nate Parker,Lee Norris,82739,,6.7
Good Intentions,2010,Jim Issa,Elaine Hendrix,Luke Perry,Jon Gries,,10000000,5.2
The Runaways,2010,Floria Sigismondi,Kristen Stewart,Scout Taylor-Compton,Johnny Lewis,3571735,10000000,6.6
Easy A,2010,Will Gluck,Emma Stone,Dan Byrd,Fred Armisen,58401464,8000000,7.1
It's Kind of a Funny Story,2010,Anna Boden,Zoe Kravitz,Jeremy Davies,Jim Gaffigan,6350058,8000000,7.2
Cyrus,2010,Jay Duplass,Matt Walsh,Tim Guinee,Katie Aselton,7455447,7000000,6.3
Somewhere,2010,Sofia Coppola,Nathalie Fay,Chris Pontius,Erin Wasson,1768416,7000000,6.3
Hesher,2010,Spencer Susser,Joseph Gordon-Levitt,Natalie Portman,Rainn Wilson,382946,7000000,7.1
The Extra Man,2010,Shari Springer Berman,Lynn Cohen,Marian Seldes,Dan Hedaya,453079,7000000,5.9
Ca$h,2010,Stephen Milburn Anderson,Chris Hemsworth,Mike Starr,Paul Sanchez,46451,7000000,6
The 5th Quarter,2010,Rick Bieber,Aidan Quinn,Kendrick Cross,Sammy Nagi Njuguna,399611,6000000,5.7
Standing Ovation,2010,Stewart Raffill,Kayla Jackson,Alexis Biesiada,Kayla Raparelli,531806,,3.4
Everything Must Go,2010,Dan Rush,Will Ferrell,Scott Takeda,Stephen Root,2711210,5000000,6.4
Rabbit Hole,2010,John Cameron Mitchell,Dianne Wiest,Jon Tenney,Tammy Blanchard,2221809,5000000,7
The Kids Are All Right,2010,Lisa Cholodenko,Josh Hutcherson,Mia Wasikowska,Yaya DaCosta,20803237,3500000,7.1
Trust,2010,David Schwimmer,Noah Emmerich,Jordan Trovillion,Zoe Levin,58214,9500000,7
Stake Land,2010,Jim Mickle,Connor Paolo,Michael Cerveris,Nick Damici,18469,650000,6.5
Beginners,2010,Mike Mills,Goran Visnjic,Lou Taylor Pucci,Mary Page Keller,5776314,3200000,7.2
Paranormal Activity 2,2010,Tod Williams,Sprague Grayden,Molly Ephraim,Micah Sloat,84749884,3000000,5.7
Please Give,2010,Nicole Holofcener,Oliver Platt,Thomas Ian Nicholas,Ann Morgan Guilbert,4033268,,6.6
Letters to God,2010,David Nixon,Robyn Lively,Michael Bolten,Christopher Schmidt,2848578,3500000,6.3
Barry Munday,2010,Chris D'Arienzo,Judy Greer,Cybill Shepherd,Shea Whigham,,,5.9
Freakonomics,2010,Heidi Ewing,Greg Crowe,James Ransone,Tempestt Bledsoe,100675,3000000,6.4
8: The Mormon Proposition,2010,Reed Cowan,Dustin Lance Black,Emily Pearson,Gavin Newsom,99851,2500000,7.1
Super,2010,James Gunn,Linda Cardellini,Rainn Wilson,Paul T. Taylor,322157,2500000,6.8
Christmas Mail,2010,John Murlowski,Ashley Scott,Piper Mackenzie Harris,Lochlyn Munro,,2500000,5.8
Redemption Road,2010,Mario Van Peebles,Tom Skerritt,Cinda McCain,Luke Perry,27012,,5.9
Lies in Plain Sight,2010,Patricia Cardoso,Rosie Perez,Martha Higareda,Cheyenne Haynes,,2100000,6.3
Winter's Bone,2010,Debra Granik,Jennifer Lawrence,Shelley Waggener,Lauren Sweetser,6531491,2000000,7.2
Inside Job,2010,Charles Ferguson,Matt Damon,George W. Bush,Barney Frank,4311834,,8.3
Meek's Cutoff,2010,Kelly Reichardt,Bruce Greenwood,Zoe Kazan,Shirley Henderson,977600,,6.5
The Virginity Hit,2010,Huck Botko,Matt Bennett,Krysta Rodriguez,Zack Pearlman,535249,3400000,4.6
Nine Dead,2010,Chris Shadley,Daniel Baldwin,William Lee Scott,Marc Macaulay,,2000000,5.5
I Spit on Your Grave,2010,Steven R. Monroe,Sarah Butler,Chad Lindberg,Daniel Franzese,92401,2000000,6.3
N-Secure,2010,David M. Matthews,Essence Atkins,Lamman Rucker,Tempestt Bledsoe,2592808,,3.5
Insidious,2010,James Wan,Lin Shaye,Barbara Hershey,Philip Friedman,53991137,1500000,6.8
Mooz-Lum,2010,Qasim Basir,Dorian Missick,Nia Long,Evan Ross,,,6.7
Amigo,2010,John Sayles,Brian Lee Franklin,John Arcilla,Ronnie Lazaro,183490,1700000,5.8
The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,2010,Craig Moss,Noureen DeWulf,Bryan Callen,Matt Crabtree,,1300000,2.7
The Dead Undead,2010,Matthew R. Anderson,Johnny Pacar,Vernon Wells,Matthew R. Anderson,,1100000,3
Blue Valentine,2010,Derek Cianfrance,Ryan Gosling,Mike Vogel,John Doman,9701559,3500000,7.4
The Perfect Host,2010,Nick Tomnay,David Hyde Pierce,Clayne Crawford,Nathaniel Parker,48430,500000,6.8
I Want Your Money,2010,Ray Griggs,Bill Farmer,Chris Cox,Mike Huckabee,425899,400000,5.1
3 Backyards,2010,Eric Mendelsohn,Embeth Davidtz,Edie Falco,Kathryn Erbe,,300000,5.2
Anderson's Cross,2010,Jerome Elston Scott,Taran Killam,Joanna Cassidy,Ryan Carnes,,300000,7.2
Death Calls,2010,Ken Del Conte,Hector Echavarria,Robert Miano,Ron Roggac,,290000,4.3
The Christmas Bunny,2010,Tom Seidman,Florence Henderson,Derek Brandon,Charles Irving Beale,,250000,6.2
The Grace Card,2010,David G. Evans,Michael Joiner,Chris Thomas,Michael Higgenbottom,2428241,200000,6.4
Super Hybrid,2010,Eric Valette,Melanie Papalia,Ryan Kennedy,John Reardon,,13000000,3.9
Tiny Furniture,2010,Lena Dunham,Lena Dunham,Merritt Wever,Jemima Kirke,389804,65000,6.3
Pirates of the Caribbean: On Stranger Tides,2011,Rob Marshall,Johnny Depp,Sam Claflin,Stephen Graham,241063875,250000000,6.7
Cars 2,2011,John Lasseter,Joe Mantegna,Thomas Kretschmann,Eddie Izzard,191450875,200000000,6.3
Green Lantern,2011,Martin Campbell,Ryan Reynolds,Temuera Morrison,Taika Waititi,116593191,200000000,5.6
Transformers: Dark of the Moon,2011,Michael Bay,Glenn Morshower,Lester Speight,Kevin Dunn,352358779,195000000,6.3
Hugo,2011,Martin Scorsese,Chloe Grace Moretz,Christopher Lee,Ray Winstone,73820094,170000000,7.5
X-Men: First Class,2011,Matthew Vaughn,Jennifer Lawrence,Michael Fassbender,Oliver Platt,146405371,160000000,7.8
Thor,2011,Kenneth Branagh,Chris Hemsworth,Natalie Portman,Anthony Hopkins,181015141,150000000,7
Kung Fu Panda 2,2011,Jennifer Yuh Nelson,Angelina Jolie Pitt,Gary Oldman,Mike Bell,165230261,150000000,7.3
Mars Needs Moms,2011,Simon Wells,Elisabeth Harnois,Dan Fogler,Tom Everett Scott,21379315,150000000,5.4
Mission: Impossible - Ghost Protocol,2011,Brad Bird,Tom Cruise,Jeremy Renner,Michael Nyqvist,209364921,145000000,7.4
Captain America: The First Avenger,2011,Joe Johnston,Chris Evans,Dominic Cooper,Hayley Atwell,176636816,140000000,6.9
Rango,2011,Gore Verbinski,Johnny Depp,Ray Winstone,Stephen Root,123207194,135000000,7.2
Puss in Boots,2011,Chris Miller,Salma Hayek,Constance Marie,Amy Sedaris,149234747,130000000,6.7
The Adventures of Tintin,2011,Steven Spielberg,Toby Jones,Mackenzie Crook,Tony Curran,77564037,135000000,7.4
Fast Five,2011,Justin Lin,Paul Walker,Vin Diesel,Dwayne Johnson,209805005,125000000,7.3
Sherlock Holmes: A Game of Shadows,2011,Guy Ritchie,Robert Downey Jr.,Eddie Marsan,Paul Anderson,186830669,125000000,7.5
The Green Hornet,2011,Michel Gondry,Christoph Waltz,Tom Wilkinson,Chad L. Coleman,98780042,120000000,5.8
The Smurfs,2011,Raja Gosnell,Mahadeo Shivraj,Tim Gunn,Madison McKinley,142614158,110000000,5.5
Real Steel,2011,Shawn Levy,Hugh Jackman,Torey Michael Adkins,Olga Fonda,85463309,110000000,7.1
Rise of the Planet of the Apes,2011,Rupert Wyatt,James Franco,David Oyelowo,Tyler Labine,176740650,93000000,7.6
The Girl with the Dragon Tattoo,2011,David Fincher,Robin Wright,Goran Visnjic,Joely Richardson,102515793,90000000,7.8
Rio,2011,Carlos Saldanha,Anne Hathaway,Wanda Sykes,Will.i.am,143618384,90000000,7
Tower Heist,2011,Brett Ratner,Matthew Broderick,Gabourey Sidibe,Judd Hirsch,78009155,75000000,6.2
The Hangover Part II,2011,Todd Phillips,Bradley Cooper,Mason Lee,Mike Tyson,254455986,80000000,6.5
Alvin and the Chipmunks: Chipwrecked,2011,Mike Mitchell,Amy Poehler,Jesse McCartney,Lauren Gottlieb,133103929,75000000,4.4
Just Go with It,2011,Dennis Dugan,Adam Sandler,Bailee Madison,Kevin Nealon,103028109,80000000,6.4
Zookeeper,2011,Frank Coraci,Rosario Dawson,Leslie Bibb,Nicholas Turturro,80360866,80000000,5.2
Jack and Jill,2011,Dennis Dugan,Al Pacino,Adam Sandler,Tim Meadows,74158157,79000000,3.4
Immortals,2011,Tarsem Singh,Henry Cavill,Daniel Sharman,Steve Byers,83503161,75000000,6.1
Sucker Punch,2011,Zack Snyder,Jon Hamm,Abbie Cornish,Scott Glenn,36381716,82000000,6.1
Battle Los Angeles,2011,Jonathan Liebesman,Noel Fisher,Jim Parrack,Ramon Rodriguez,83552429,70000000,5.8
War Horse,2011,Steven Spielberg,Jeremy Irvine,Benedict Cumberbatch,Eddie Marsan,79883359,66000000,7.2
The Dilemma,2011,Ron Howard,Channing Tatum,Clint Howard,Chelcie Ross,48430355,70000000,5.3
Hall Pass,2011,Bobby Farrelly,Jenna Fischer,Larry Joe Campbell,Stephen Merchant,45045037,36000000,5.9
Hop,2011,Tim Hill,Gary Cole,Elizabeth Perkins,Chelsea Handler,108012170,63000000,5.5
Contagion,2011,Steven Soderbergh,Matt Damon,Monique Gabriela Curnen,Griffin Kane,75638743,60000000,6.6
Priest,2011,Scott Stewart,Josh Wingate,Alan Dale,Jacob Hopkins,29136626,60000000,5.7
Ghost Rider: Spirit of Vengeance,2011,Mark Neveldine,Nicolas Cage,Spencer Wilding,Christopher Lambert,51774002,57000000,4.3
Mr. Popper's Penguins,2011,Mark Waters,Madeline Carroll,Ophelia Lovibond,Philip Baker Hall,68218041,55000000,6
The Change-Up,2011,David Dobkin,Ryan Reynolds,Olivia Wilde,Mircea Monroe,37035845,52000000,6.4
The Adjustment Bureau,2011,George Nolfi,Matt Damon,Michael Kelly,Jon Stewart,62453315,50200000,7.1
Super 8,2011,J.J. Abrams,Joel Courtney,AJ Michalka,Zach Mills,126975169,50000000,7.1
We Bought a Zoo,2011,Cameron Crowe,Scarlett Johansson,Matt Damon,Stephanie Szostak,75621915,,7.1
Crazy Stupid Love.,2011,Glenn Ficarra,Ryan Gosling,Emma Stone,Steve Carell,84244877,50000000,7.4
Moneyball,2011,Bennett Miller,Philip Seymour Hoffman,Robin Wright,Brad Pitt,75605492,50000000,7.6
I Am Number Four,2011,D.J. Caruso,Alex Pettyfer,Emily Wickersham,Reuben Langdon,55092830,60000000,6.1
Your Highness,2011,David Gordon Green,Natalie Portman,Zooey Deschanel,James Franco,21557240,49900000,5.6
Dream House,2011,Jim Sheridan,Naomi Watts,Gregory Smith,Sarah Gadon,21283440,55000000,6
Drive Angry,2011,Patrick Lussier,Nicolas Cage,Billy Burke,Katy Mixon,10706786,50000000,5.5
The Muppets,2011,James Bobin,Bill Cobbs,Eric Jacobson,Steve Whitmire,88625922,45000000,7.1
Johnny English Reborn,2011,Oliver Parker,Daniel Kaluuya,Tim McInnerny,Togo Igawa,8129455,45000000,6.3
The Mechanic,2011,Simon West,Jason Statham,Tony Goldwyn,Mini Anden,29113588,40000000,6.6
Red Riding Hood,2011,Catherine Hardwicke,Gary Oldman,Billy Burke,Virginia Madsen,37652565,42000000,5.4
The Big Year,2011,David Frankel,Joel McHale,Kevin Pollak,JoBeth Williams,7204138,41000000,6.2
The Lincoln Lawyer,2011,Brad Furman,Matthew McConaughey,Margarita Levieva,Frances Fisher,57981889,40000000,7.3
Paul,2011,Greg Mottola,Bobby Lee,Nelson Ascencio,Jeremy Owen,37371385,40000000,7
Scream 4,2011,Wes Craven,Alison Brie,Aimee Teegarden,Shenae Grimes-Beech,38176892,40000000,6.2
Final Destination 5,2011,Steven Quale,Emma Bell,Jacqueline MacInnes Wood,Courtney B. Vance,42575718,40000000,5.9
Extremely Loud & Incredibly Close,2011,Stephen Daldry,Tom Hanks,Thomas Horn,Stephen Henderson,31836745,40000000,6.9
Water for Elephants,2011,Francis Lawrence,Robert Pattinson,Christoph Waltz,James Frain,58700247,38000000,6.9
Dolphin Tale,2011,Charles Martin Smith,Morgan Freeman,Michael Roark,Harry Connick Jr.,72279690,37000000,6.9
The Rite,2011,Mikael Hafstrom,Anthony Hopkins,Colin O'Donoghue,Toby Jones,33037754,37000000,6
Horrible Bosses,2011,Seth Gordon,Kevin Spacey,Lindsay Sloane,Reginald Ballard,117528646,35000000,6.9
Friends with Benefits,2011,Will Gluck,Mila Kunis,Justin Timberlake,Masi Oka,55802754,35000000,6.6
In Time,2011,Andrew Niccol,Matt Bomer,Olivia Wilde,Justin Timberlake,37553932,40000000,6.7
Something Borrowed,2011,Luke Greenfield,Ashley Williams,Steve Howey,Kirsten Day,39026186,35000000,5.9
J. Edgar,2011,Clint Eastwood,Leonardo DiCaprio,Naomi Watts,Kaitlyn Dever,37304950,35000000,6.6
Abduction,2011,John Singleton,Ken Arnold,Benjamin J. Cain Jr.,Richard Cetrone,28064226,35000000,5
The Tree of Life,2011,Terrence Malick,Brad Pitt,Tye Sheridan,Fiona Shaw,13303319,32000000,6.7
The Darkest Hour,2011,Chris Gorak,Max Minghella,Veronika Vernadskaya,Dato Bakhtadze,21426805,30000000,4.9
Bridesmaids,2011,Paul Feig,Matt Lucas,Wendi McLendon-Covey,Steve Bannos,169076745,32500000,6.8
Big Mommas: Like Father Like Son,2011,John Whitesell,Brandon T. Jackson,Tony Curran,Portia Doubleday,37911876,32000000,4.4
Source Code,2011,Duncan Jones,Jake Gyllenhaal,Cas Anvar,Russell Peters,54696902,32000000,7.5
Hanna,2011,Joe Wright,Jessica Barden,Vicky Krieps,John Macmillan,40247512,30000000,6.8
Larry Crowne,2011,Tom Hanks,Tom Hanks,Rob Riggle,Randall Park,35565975,30000000,6.1
Winnie the Pooh,2011,Stephen J. Anderson,Craig Ferguson,Robert Lopez,Huell Howser,26687172,30000000,7.3
Sanctum,2011,Alister Grierson,Ioan Gruffudd,Rhys Wakefield,Richard Roxburgh,23070045,30000000,5.9
Fright Night,2011,Craig Gillespie,Grace Phipps,Reid Ewing,Sandra Vergara,18298649,30000000,6.4
Hoodwinked Too! Hood vs. Evil,2011,Mike Disa,Amy Poehler,Phil LaMarr,Cheech Marin,10134754,30000000,4.8
Machine Gun Preacher,2011,Marc Forster,Gerard Butler,Madeline Carroll,Kathy Baker,537580,30000000,6.8
Spy Kids: All the Time in the World in 4D,2011,Robert Rodriguez,Alexa PenaVega,Joel McHale,Daryl Sabara,38536376,27000000,3.6
New Year's Eve,2011,Garry Marshall,Robert De Niro,Common,Seth Meyers,54540525,56000000,5.7
The Help,2011,Tate Taylor,Emma Stone,Bryce Dallas Howard,Mike Vogel,169705587,25000000,8.1
No Strings Attached,2011,Ivan Reitman,Natalie Portman,Greta Gerwig,Mindy Kaling,70625986,25000000,6.2
The Grey,2011,Joe Carnahan,Liam Neeson,Frank Grillo,James Badge Dale,51533608,25000000,6.8
The Sitter,2011,David Gordon Green,Ari Graynor,J.B. Smoove,Kylie Bunbury,30538669,,5.7
Shark Night 3D,2011,David R. Ellis,Chris Zylka,Joel David Moore,Katharine McPhee,18860403,25000000,4
Warrior,2011,Gavin O'Connor,Tom Hardy,Frank Grillo,Kevin Dunn,13651662,25000000,8.2
Straw Dogs,2011,Rod Lurie,Alexander Skarsgard,Laz Alonso,Rhys Coiro,10324441,25000000,5.8
I Don't Know How She Does It,2011,Douglas McGrath,Olivia Munn,Busy Philipps,Jessica Szohr,9639242,24000000,4.9
The Ides of March,2011,George Clooney,Ryan Gosling,Philip Seymour Hoffman,Jennifer Ehle,40962534,12500000,7.1
The Beaver,2011,Jodie Foster,Jennifer Lawrence,Cherry Jones,Riley Thomas Stewart,958319,21000000,6.7
The Descendants,2011,Alexander Payne,Shailene Woodley,Nick Krause,Beau Bridges,82624961,20000000,7.3
A Very Harold & Kumar 3D Christmas,2011,Todd Strauss-Schulson,Patton Oswalt,Thomas Lennon,Paula Garcacs,35033759,19000000,6.3
What's Your Number?,2011,Mark Mylod,Chris Evans,Ari Graynor,Ed Begley Jr.,13987482,20000000,6
Bad Teacher,2011,Jake Kasdan,Justin Timberlake,John Michael Higgins,Phyllis Smith,100292856,20000000,5.7
Take Me Home Tonight,2011,Michael Dowse,Topher Grace,Michael Biehn,Dan Fogler,6923891,23000000,6.3
Diary of a Wimpy Kid: Rodrick Rules,2011,David Bowers,Zachary Gordon,Rachael Harris,Fran Kranz,52691009,21000000,6.6
Soul Surfer,2011,Sean McNamara,Dennis Quaid,Chris Brochu,Craig T. Nelson,43853424,18000000,7.1
Beastly,2011,Daniel Barnz,Alex Pettyfer,Mary-Kate Olsen,Erik Knudsen,27854896,17000000,5.6
The Roommate,2011,Christian E. Christiansen,Leighton Meester,Danneel Ackles,Frances Fisher,37300107,16000000,4.8
Drive,2011,Nicolas Winding Refn,Ryan Gosling,Albert Brooks,Russ Tamblyn,35054909,15000000,7.8
One Day,2011,Lone Scherfig,Anne Hathaway,Jim Sturgess,Rafe Spall,13766014,15000000,7
The Son of No One,2011,Dito Montiel,Channing Tatum,Al Pacino,Tracy Morgan,28870,15000000,5.1
Margaret,2011,Kenneth Lonergan,Matt Damon,Kieran Culkin,John Gallagher Jr.,46495,14000000,6.5
Justin Bieber: Never Say Never,2011,Jon M. Chu,Usher Raymond,Sean Kingston,Boys II Men,73000942,13000000,1.6
In the Land of Blood and Honey,2011,Angelina Jolie Pitt,Jelena Jovanova,Nikola Djuricko,Branko Djuric,301305,13000000,4.3
Young Adult,2011,Jason Reitman,Charlize Theron,Patton Oswalt,Collette Wolfe,16300302,12000000,6.3
Cedar Rapids,2011,Miguel Arteta,Kurtwood Smith,Stephen Root,Alia Shawkat,6857503,,6.3
Jeff Who Lives at Home,2011,Jay Duplass,Judy Greer,Evan Ross,Rae Dawn Chong,4244155,10000000,6.5
Bucky Larson: Born to Be a Star,2011,Tom Brady,Don Johnson,Kevin Nealon,Nicholas Turturro,2331318,10000000,3.3
A Better Life,2011,Chris Weitz,Demian Bichir,Eddie 'Piolin' Sotelo,Robert Peters,1754319,10000000,7.2
Killer Joe,2011,William Friedkin,Matthew McConaughey,Scott A. Martin,Carol Sutton,1987762,11000000,6.7
Detention,2011,Joseph Kahn,Josh Hutcherson,Shanley Caswell,Parker Bagley,,10000000,5.8
Glee: The 3D Concert Movie,2011,Kevin Tancharoen,Lea Michele,Heather Morris,Kevin McHale,11860839,9000000,5.4
50/50,2011,Jonathan Levine,Joseph Gordon-Levitt,Anna Kendrick,Bryce Dallas Howard,34963967,8000000,7.7
Prom,2011,Joe Nussbaum,Cameron Monaghan,Thomas McDonell,Aimee Teegarden,10106233,8000000,5.4
Jumping the Broom,2011,Salim Akil,Gary Dourdan,Loretta Devine,Laz Alonso,37295394,6600000,5.7
Twixt,2011,Francis Ford Coppola,Alden Ehrenreich,Bruce Dern,Joanne Whalley,,7000000,4.8
Bernie,2011,Richard Linklater,Matthew McConaughey,Brandon Smith,Rick Dial,9203192,5000000,6.8
The Hit List,2011,William Kaufman,Drew Waters,Sean Cook,Cole Hauser,,6000000,5.4
Salvation Boulevard,2011,George Ratliff,Jim Gaffigan,Cree Kelly,Mike Eshaq,27445,9000000,5.3
Paranormal Activity 3,2011,Henry Joost,Johanna Braddy,Sprague Grayden,Christopher Nicholas Smith,104007828,5000000,5.8
Our Idiot Brother,2011,Jesse Peretz,Zooey Deschanel,Adam Scott,Steve Coogan,24809547,5000000,6.4
Apollo 18,2011,Gonzalo Lopez-Gallego,Warren Christie,Ryan Robbins,Andrew Airlie,17683670,5000000,5.2
We Have Your Husband,2011,Eric Bross,Teri Polo,Esai Morales,Nicholas Gonzalez,,5000000,5.5
Take Shelter,2011,Jeff Nichols,Katy Mixon,Shea Whigham,Robert Longstreet,1729969,5000000,7.4
Without Men,2011,Gabriela Tagliavini,Maria Conchita Alonso,Kate del Castillo,Camryn Manheim,,4700000,3.2
Red State,2011,Kevin Smith,Anna Gunn,Michael Angarano,Stephen Root,,4000000,6.2
Samsara,2011,Ron Fricke,Collin Alfredo St. Dic,Balinese Tari Legong Dancers,Puti Sri Candra Dewi,2601847,4000000,8.5
The Art of Getting By,2011,Gavin Wiesen,Michael Angarano,Blair Underwood,Rita Wilson,1429260,,6.6
Another Happy Day,2011,Sam Levinson,George Kennedy,Ezra Miller,Demi Moore,,4000000,6
Margin Call,2011,J.C. Chandor,Kevin Spacey,Demi Moore,Ashley Williams,5354039,3500000,7.1
August,2011,Eldar Rapaport,Murray Bartlett,Adrian Gonzalez,Edward Conna,,,6.1
Damsels in Distress,2011,Whit Stillman,Greta Gerwig,Megalyn Echikunwoke,Zach Woods,1007535,,5.7
Fort McCoy,2011,Kate Connor,Johnny Pacar,Eric Stoltz,Brendan Fehr,73678,3000000,5.9
Never Back Down 2: The Beatdown,2011,Michael Jai White,Michael Jai White,Alex Meraz,Jillian Murray,,3000000,5.8
Go for It!,2011,Carmen Marron,Jossara Jinaro,Aimee Garcia,Rene Rosado,178739,2450000,3.9
Courageous,2011,Alex Kendrick,Ben Davies,Alex Kendrick,T.C. Stallings,34522221,2000000,7
The Legend of Hell's Gate: An American Conspiracy,2011,Tanner Beard,William McNamara,Kevin Alejandro,Glenn Morshower,,2000000,4.4
Higher Ground,2011,Vera Farmiga,Donna Murphy,Bill Irwin,Michael Chernus,841206,,6.3
The Greatest Movie Ever Sold,2011,Morgan Spurlock,Quentin Tarantino,J.J. Abrams,Donald Trump,638476,1500000,6.6
The Lion of Judah,2011,Deryck Broom,Vic Mignogna,Omar Benson Miller,Anupam Kher,,15000000,3.7
October Baby,2011,Andrew Erwin,Rachel Hendrix,Robert Amaya,Jason Burkey,5355847,,6.8
Martha Marcy May Marlene,2011,Sean Durkin,Christopher Abbott,Julia Garner,Brady Corbet,2981638,,6.9
My Last Day Without You,2011,Stefan C. Schaefer,Nicole Beharie,Marlene Forte,Reg E. Cathey,,1000000,5.7
L!fe Happens,2011,Kat Coiro,Justin Kirk,Geoff Stults,Kristen Johnston,20186,930000,5.7
Kevin Hart: Laugh at My Pain,2011,Leslie Small,Isaac C. Singleton Jr.,Larry King,Jeanette Branch,7705974,,7.5
The Innkeepers,2011,Ti West,Lena Dunham,Jake Ryan,Pat Healy,77501,750000,5.5
The Harvest/La Cosecha,2011,U. Roberto Romano,,,,2245,560000,7.2
High Road,2011,Matt Walsh,Joe Lo Truglio,Matt Jones,Abby Elliott,,,5.4
Sholem Aleichem: Laughing in the Darkness,2011,Joseph Dorman,Rachel Dratch,Peter Riegert,Jason Kravits,906666,500000,6.8
Enter Nowhere,2011,Jack Heller,Shaun Sipos,Katherine Waterston,Christopher Denham,,500000,6.6
Some Guy Who Kills People,2011,Jack Perez,Kevin Corrigan,Barry Bostwick,Ahmed Best,,300000,6.4
